,label,intensity,symmetry
1152,4,100.89,52.71
1153,4,105.12,55.33
1154,4,89.28,66.59
1155,4,84.77,58.3
1156,4,96.56,52.89
1157,4,98.53,59.02
1158,4,106.14,41.8
1159,4,108.25,59.11
1160,4,89.67,42.94
1161,4,102.45,61.13
1162,4,87.76,52.19
1163,4,100.7,59.38
1164,4,92.1,54.6
1165,4,89.22,52.42
1166,4,105.54,45.48
1167,4,86.05,60.62
1168,4,83.94,58.11
1169,4,95.13,62.8
1170,4,91.75,62.26
1171,4,84.23,60.36
1172,4,96.97,65.23
1173,4,84.09,54.21
1174,4,98.53,52.64
1175,4,102.53,58.0
1176,4,98.07,62.68
1177,4,102.86,59.22
1178,4,89.48,44.62
1179,4,88.55,59.79
1180,4,93.6,50.37
1181,4,87.28,44.8
1182,4,108.79,55.69
1183,4,94.11,58.62
1184,4,95.0,44.54
1185,4,83.01,58.54
1186,4,102.43,59.76
1187,4,102.72,55.05
1188,4,106.35,47.21
1189,4,87.02,59.58
1190,4,98.55,58.08
1191,4,91.29,55.33
1192,4,88.79,49.4
1193,4,97.33,66.2
1194,4,91.28,63.25
1195,4,104.11,49.78
1196,4,100.84,62.73
1197,4,92.42,57.65
1198,4,82.28,57.97
1199,4,91.65,43.95
1200,4,86.13,53.97
1201,4,92.05,65.03
1202,4,81.37,50.25
1203,4,106.11,58.14
1204,4,94.78,62.03
1205,4,89.12,54.4
1206,4,92.79,61.6
1207,4,102.85,59.0
1208,4,95.78,55.05
1209,4,95.93,50.02
1210,4,102.76,64.84
1211,4,92.98,59.25
1212,4,93.01,65.91
1213,4,83.85,57.44
1214,4,83.0,54.74
1215,4,88.74,55.48
1216,4,104.43,61.49
1217,4,96.08,43.91
1218,4,100.2,61.93
1219,4,88.78,61.56
1220,4,86.1,55.7
1221,4,101.76,58.22
1222,4,96.83,59.89
1223,4,86.61,56.6
1224,4,90.31,57.4
1225,4,87.36,64.93
1226,4,82.15,49.81
1227,4,101.56,56.84
1228,4,88.49,41.24
1229,4,93.21,56.31
1230,4,82.31,61.17
1231,4,101.92,51.53
1232,4,92.33,62.1
1233,4,97.37,65.78
1234,4,84.12,50.54
1235,4,99.24,61.7
1236,4,104.51,55.13
1237,4,90.18,63.53
1238,4,91.78,56.64
1239,4,90.03,49.17
1240,4,91.31,47.54
1241,4,90.17,43.23
1242,4,92.9,60.33
1243,4,94.85,57.3
1244,4,103.08,68.87
1245,4,97.4,56.1
1246,4,86.07,57.29
1247,4,102.58,59.54
1248,4,93.42,60.95
1249,4,97.13,56.64
1250,4,87.04,57.19
1251,4,94.18,42.8
1252,4,89.14,52.74
1253,4,97.48,59.76
1254,4,86.87,63.66
1255,4,99.64,59.96
1256,4,96.12,49.23
1257,4,95.67,61.23
1258,4,88.52,48.7
1259,4,89.26,45.71
1260,4,102.4,68.39
1261,4,84.83,49.73
1262,4,106.9,56.6
1263,4,86.05,39.5
1264,4,93.82,62.1
1265,4,84.67,48.1
1266,4,99.9,41.74
1267,4,91.52,45.49
1268,4,101.22,53.3
1269,4,100.38,58.09
1270,4,103.85,61.9
1271,4,92.02,58.79
1272,4,98.12,61.31
1273,4,102.84,55.25
1274,4,103.83,56.51
1275,4,102.73,53.85
1276,4,99.14,62.78
1277,4,95.85,56.84
1278,4,96.25,51.81
1279,4,97.79,66.67
1280,4,102.11,49.5
1281,4,89.49,59.91
1282,4,99.15,52.21
1283,4,96.4,42.79
1284,4,108.55,56.62
1285,4,92.24,51.81
1286,4,97.92,51.35
1287,4,98.21,56.47
1288,4,97.6,57.2
1289,4,92.15,58.61
1290,4,90.8,44.78
1291,4,83.18,53.91
1292,4,108.96,56.11
1293,4,95.25,55.44
1294,4,98.33,47.25
1295,4,86.57,54.29
1296,4,98.9,64.72
1297,4,87.72,33.43
1298,4,98.84,49.35
1299,4,89.03,66.27
1300,4,97.76,49.31
1301,4,88.13,52.53
1302,4,94.2,54.42
1303,4,99.73,44.0
1304,4,100.15,53.83
1305,4,100.86,62.13
1306,4,97.81,50.49
1307,4,103.6,57.8
1308,4,95.71,58.43
1309,4,96.92,55.19
1310,4,106.44,53.68
1311,4,92.3,64.17
1312,4,86.79,54.31
1313,4,94.72,61.02
1314,4,99.93,66.5
1315,4,100.54,54.89
1316,4,99.96,51.88
1317,4,96.64,69.49
1318,4,91.46,62.59
1319,4,81.64,52.95
1320,4,88.35,61.62
1321,4,91.94,50.6
1322,4,93.83,55.08
1323,4,96.91,55.42
1324,4,92.28,47.38
1325,4,85.17,54.01
1326,4,102.1,60.24
1327,4,99.41,56.63
1328,4,96.24,40.49
1329,4,88.03,53.67
1330,4,101.24,53.78
1331,4,84.28,56.16
1332,4,96.28,57.35
1333,4,97.26,65.41
1334,4,93.31,67.71
1335,4,93.0,48.19
1336,4,99.29,51.76
1337,4,86.63,53.21
1338,4,83.83,56.64
1339,4,104.43,39.31
1340,4,90.33,54.35
1341,4,96.05,62.76
1342,4,87.22,58.97
1343,4,89.38,48.66
1344,4,101.49,64.75
1345,4,103.6,50.14
1346,4,81.91,63.23
1347,4,88.16,59.58
1348,4,86.29,59.31
1349,4,90.65,48.4
1350,4,90.95,56.73
1351,4,101.3,58.5
1352,4,87.65,59.32
1353,4,91.9,56.35
1354,4,88.35,56.78
1355,4,92.84,60.58
1356,4,86.37,60.77
1357,4,91.44,73.26
1358,4,96.71,49.15
1359,4,96.56,49.97
1360,4,97.18,45.46
1361,4,93.93,45.02
1362,4,85.72,62.4
1363,4,99.48,49.28
1364,4,85.45,47.13
1365,4,94.74,60.08
1366,4,90.82,47.76
1367,4,86.41,49.64
1368,4,90.93,58.65
1369,4,105.31,37.63
1370,4,94.87,53.1
1371,4,92.82,60.8
1372,4,86.59,58.77
1373,4,87.01,48.55
1374,4,86.01,57.39
1375,4,98.35,54.93
1376,4,85.38,48.0
1377,4,86.22,56.34
1378,4,92.06,52.84
1379,4,84.88,51.61
1380,4,84.49,60.02
1381,4,95.41,69.51
1382,4,102.34,42.55
1383,4,81.84,56.54
1384,4,87.28,62.75
1385,4,87.12,55.67
1386,4,86.96,54.45
1387,4,106.38,60.2
1388,4,92.47,52.41
1389,4,85.96,51.12
1390,4,100.23,51.85
1391,4,99.45,66.74
1392,4,100.62,62.0
1393,4,89.05,62.49
1394,4,85.19,52.53
1395,4,99.66,45.29
1396,4,92.52,61.98
1397,4,96.3,46.64
1398,4,99.81,62.0
1399,4,102.02,66.36
1400,4,91.08,48.04
1401,4,86.18,52.87
1402,4,93.14,58.97
1403,4,105.87,55.98
1404,4,102.1,57.18
1405,4,85.84,55.73
1406,4,83.64,53.0
1407,4,97.48,40.84
1408,4,89.13,51.93
1409,4,95.07,60.18
1410,4,99.94,55.86
1411,4,96.99,55.47
1412,4,84.03,51.48
1413,4,89.07,65.65
1414,4,83.15,47.93
1415,4,102.4,53.71
1416,4,91.29,40.19
1417,4,83.38,47.2
1418,4,97.39,68.05
1419,4,106.08,50.51
1420,4,93.8,57.52
1421,4,86.27,62.96
1422,4,98.77,55.27
1423,4,104.61,69.4
1424,4,84.47,54.27
1425,4,98.4,51.66
1426,4,93.47,42.87
1427,4,95.16,64.73
1428,4,83.2,53.86
1429,4,102.59,61.75
1430,4,86.75,53.98
1431,4,88.78,56.77
1432,4,101.8,51.91
1433,4,89.31,49.74
1434,4,98.36,53.38
1435,4,97.95,67.28
1436,4,86.9,47.09
1437,4,98.52,52.27
1438,4,87.85,53.04
1439,4,100.6,43.47
1440,4,89.17,42.37
1441,4,83.12,57.0
1442,4,94.4,56.02
1443,4,106.48,55.96
1444,4,95.89,46.4
1445,4,102.15,53.45
1446,4,89.68,46.85
1447,4,93.13,58.0
1448,4,88.65,59.46
1449,4,82.87,55.56
1450,4,105.56,60.68
1451,4,107.88,67.83
1452,4,95.45,65.69
1453,4,101.32,61.19
1454,4,90.35,60.54
1455,4,95.54,55.0
1456,4,92.11,39.22
1457,4,105.03,45.82
1458,4,94.4,63.1
1459,4,105.18,72.41
1460,4,97.63,59.25
1461,4,107.49,53.11
1462,4,96.76,71.2
1463,4,94.01,62.1
1464,4,86.34,55.7
1465,4,102.4,57.49
1466,4,93.63,51.22
1467,4,104.86,60.78
1468,4,98.53,45.17
1469,4,101.87,53.68
1470,4,82.13,53.47
1471,4,95.2,57.57
1472,4,98.5,59.27
1473,4,91.78,58.75
1474,4,87.88,57.51
1475,4,98.92,49.45
1476,4,101.88,60.12
1477,4,83.37,57.88
1478,4,99.69,44.96
1479,4,85.28,60.64
1480,4,105.43,38.37
1481,4,103.8,59.51
1482,4,99.49,48.74
1483,4,99.82,63.41
1484,4,83.52,58.67
1485,4,100.31,49.77
1486,4,98.45,61.64
1487,4,98.12,61.91
1488,4,91.7,60.86
1489,4,95.74,57.34
1490,4,97.98,58.64
1491,4,93.97,54.3
1492,4,83.35,53.26
1493,4,99.6,55.01
1494,4,90.8,56.15
1495,4,100.05,62.88
1496,4,89.51,60.54
1497,4,87.48,49.5
1498,4,98.71,60.56
1499,4,101.63,59.64
1500,4,92.45,61.48
1501,4,91.39,42.18
1502,4,87.32,63.87
1503,4,92.34,56.89
1504,4,87.08,44.74
1505,4,96.47,57.64
1506,4,89.16,55.16
1507,4,87.9,58.9
1508,4,102.11,54.34
1509,4,93.79,55.82
1510,4,85.31,51.51
1511,4,84.26,55.57
1512,4,92.16,57.78
1513,4,96.19,56.27
1514,4,97.7,57.04
1515,4,82.13,52.49
1516,4,103.79,47.96
1517,4,101.54,35.4
1518,4,86.89,44.17
1519,4,96.71,57.68
1520,4,101.62,57.04
1521,4,87.56,58.53
1522,4,100.82,65.02
1523,4,90.36,52.51
1524,4,86.03,61.51
1525,4,86.19,55.88
1526,4,99.35,57.46
1527,4,101.36,61.49
1528,4,90.56,57.58
1529,4,82.5,53.23
1530,4,84.07,56.31
1531,4,91.18,56.38
1532,4,97.53,57.29
1533,4,84.82,55.93
1534,4,83.45,57.22
1535,4,92.69,53.56
1536,4,87.11,48.32
1537,4,106.2,65.22
1538,4,96.39,61.87
1539,4,104.87,58.34
1540,4,103.51,41.52
1541,4,91.64,70.0
1542,4,95.05,58.99
1543,4,88.0,59.35
1544,4,100.02,51.39
1545,4,96.08,52.78
1546,4,86.84,58.78
1547,4,97.96,41.42
1548,4,93.62,61.23
1549,4,103.79,49.25
1550,4,98.46,61.14
1551,4,93.76,58.78
1552,4,95.78,52.88
1553,4,103.37,48.36
1554,4,91.18,62.87
1555,4,84.24,54.59
1556,4,104.85,49.03
1557,4,103.33,63.78
1558,4,95.51,51.51
1559,4,89.53,65.26
1560,4,92.6,59.22
1561,4,84.07,51.08
1562,4,107.14,57.64
1563,4,90.29,62.27
1564,4,94.09,59.71
1565,4,105.29,51.84
1566,4,89.86,37.25
1567,4,107.22,51.56
1568,4,92.91,53.09
1569,4,106.62,46.34
1570,4,100.58,72.29
1571,4,93.04,56.59
1572,4,94.79,66.88
1573,4,86.84,59.49
1574,4,91.56,62.02
1575,4,96.61,39.36
1576,4,85.59,52.44
1577,4,103.93,49.86
1578,4,96.12,63.5
1579,4,99.51,59.97
1580,4,87.55,54.68
1581,4,99.97,62.29
1582,4,95.41,61.33
1583,4,87.22,51.64
1584,4,88.48,44.25
1585,4,88.94,61.69
1586,4,105.72,62.72
1587,4,83.02,47.09
1588,4,82.4,51.85
1589,4,100.89,53.7
1590,4,105.18,61.37
1591,4,88.39,49.35
1592,4,97.49,50.01
1593,4,87.63,50.74
1594,4,102.21,52.76
1595,4,103.47,53.95
1596,4,103.54,40.24
1597,4,105.94,54.98
1598,4,105.98,51.18
1599,4,98.06,61.28
1600,4,87.86,49.44
1601,4,89.67,53.42
1602,4,83.07,64.54
1603,4,95.93,57.04
1604,4,89.73,58.08
1605,4,90.2,59.79
1606,4,104.19,47.6
1607,4,93.56,59.43
1608,4,103.62,59.43
1609,4,84.84,39.23
1610,5,97.88,62.81
1611,5,103.56,73.29
1612,5,108.64,54.96
1613,5,107.84,71.65
1614,5,108.46,77.02
1615,5,88.75,70.78
1616,5,102.29,74.44
1617,5,93.56,64.26
1618,5,92.17,57.38
1619,5,93.03,74.39
1620,5,93.47,54.9
1621,5,93.6,58.89
1622,5,84.63,63.01
1623,5,101.23,76.02
1624,5,98.31,69.04
1625,5,101.83,70.55
1626,5,95.5,63.45
1627,5,87.8,71.56
1628,5,91.33,65.21
1629,5,101.59,64.0
1630,5,86.64,69.26
1631,5,106.85,70.95
1632,5,93.38,60.36
1633,5,110.28,68.95
1634,5,113.79,81.86
1635,5,92.47,64.44
1636,5,88.37,67.01
1637,5,107.36,64.73
1638,5,97.41,71.25
1639,5,95.41,74.34
1640,5,106.98,77.11
1641,5,114.02,48.87
1642,5,112.98,74.11
1643,5,91.87,75.73
1644,5,106.4,62.58
1645,5,107.96,59.87
1646,5,94.01,69.77
1647,5,92.28,68.43
1648,5,101.29,72.71
1649,5,103.17,61.06
1650,5,99.0,67.4
1651,5,115.12,55.24
1652,5,109.38,61.22
1653,5,97.45,66.71
1654,5,88.53,68.63
1655,5,100.79,61.76
1656,5,95.46,55.48
1657,5,91.81,71.26
1658,5,106.82,69.71
1659,5,95.87,70.02
1660,5,95.41,69.11
1661,5,95.94,70.46
1662,5,86.76,58.44
1663,5,105.32,72.38
1664,5,91.39,62.76
1665,5,95.56,70.87
1666,5,102.49,76.86
1667,5,99.4,71.2
1668,5,107.73,61.98
1669,5,85.95,65.3
1670,5,98.11,73.96
1671,5,92.29,74.24
1672,5,102.93,69.0
1673,5,102.63,61.85
1674,5,103.44,76.51
1675,5,98.19,78.99
1676,5,101.05,58.29
1677,5,110.26,63.87
1678,5,98.46,71.55
1679,5,98.01,78.15
1680,5,99.89,71.45
1681,5,91.71,56.62
1682,5,107.47,69.3
1683,5,105.74,80.44
1684,5,103.53,56.96
1685,5,102.73,75.62
1686,5,94.13,70.73
1687,5,102.62,62.46
1688,5,97.95,74.69
1689,5,109.24,59.43
1690,5,94.31,59.2
1691,5,103.36,63.55
1692,5,103.7,72.49
1693,5,104.99,72.78
1694,5,108.19,79.22
1695,5,97.24,76.37
1696,5,100.0,68.15
1697,5,98.61,70.11
1698,5,91.33,67.55
1699,5,106.24,77.95
1700,5,89.78,70.26
1701,5,95.29,65.85
1702,5,108.32,65.69
1703,5,89.0,63.26
1704,5,90.4,59.98
1705,5,96.21,77.04
1706,5,94.84,75.8
1707,5,104.43,67.15
1708,5,96.63,69.06
1709,5,84.98,62.35
1710,5,102.29,67.0
1711,5,88.82,71.0
1712,5,89.4,55.59
1713,5,90.18,56.45
1714,5,97.29,66.35
1715,5,100.49,56.83
1716,5,102.47,63.41
1717,5,116.26,68.95
1718,5,106.89,74.95
1719,5,89.67,61.64
1720,5,109.05,84.15
1721,5,106.89,82.16
1722,5,92.61,70.44
1723,5,92.28,62.04
1724,5,100.33,65.37
1725,5,100.03,63.34
1726,5,106.1,65.75
1727,5,107.27,64.51
1728,5,111.04,65.98
1729,5,91.7,63.31
1730,5,89.16,54.54
1731,5,99.85,64.02
1732,5,109.04,66.31
1733,5,113.22,66.23
1734,5,110.07,64.5
1735,5,91.95,52.35
1736,5,103.89,72.18
1737,5,96.31,63.63
1738,5,93.61,65.29
1739,5,94.31,68.87
1740,5,92.24,68.54
1741,5,96.22,60.39
1742,5,102.05,69.38
1743,5,100.82,55.87
1744,5,116.82,79.93
1745,5,90.01,68.94
1746,5,117.1,54.76
1747,5,106.6,65.89
1748,5,99.8,66.78
1749,5,87.97,58.38
1750,5,107.22,67.41
1751,5,107.32,71.58
1752,5,89.26,62.32
1753,5,89.0,69.4
1754,5,100.38,67.63
1755,5,93.82,62.53
1756,5,88.84,55.82
1757,5,94.6,64.55
1758,5,110.91,76.02
1759,5,99.37,74.45
1760,5,88.27,61.24
1761,5,103.24,74.2
1762,5,116.59,66.07
1763,5,87.37,62.47
1764,5,90.17,69.11
1765,5,88.65,69.59
1766,5,100.71,70.9
1767,5,97.26,59.08
1768,5,92.65,64.97
1769,5,85.25,63.53
1770,5,89.37,63.63
1771,5,107.47,53.38
1772,5,95.72,71.67
1773,5,108.44,49.29
1774,5,93.22,65.87
1775,5,95.89,71.15
1776,5,95.38,68.73
1777,5,98.86,62.35
1778,5,110.02,70.08
1779,5,99.8,75.07
1780,5,92.61,61.08
1781,5,98.46,60.0
1782,5,98.85,72.82
1783,5,86.43,57.17
1784,5,92.51,55.96
1785,5,100.05,68.05
1786,5,97.69,66.18
1787,5,92.69,69.35
1788,5,104.82,50.41
1789,5,97.2,64.55
1790,5,105.9,54.96
1791,5,112.25,70.39
1792,5,85.76,64.24
1793,5,116.56,82.63
1794,5,97.83,75.37
1795,5,95.09,60.43
1796,5,115.28,77.08
1797,5,96.45,68.91
1798,5,86.0,63.4
1799,5,100.22,72.07
1800,5,105.47,60.76
1801,5,89.03,67.52
1802,5,103.06,68.43
1803,5,94.98,75.88
1804,5,88.37,62.82
1805,5,91.69,73.37
1806,5,88.28,68.07
1807,5,90.44,72.48
1808,5,102.57,64.08
1809,5,99.5,67.35
1810,5,100.98,69.9
1811,5,112.64,61.38
1812,5,109.02,57.51
1813,5,104.02,64.97
1814,5,92.13,74.97
1815,5,92.16,60.03
1816,5,88.04,61.15
1817,5,93.25,71.11
1818,5,91.31,69.38
1819,5,89.15,71.93
1820,5,111.8,65.32
1821,5,104.21,62.19
1822,5,95.67,58.74
1823,5,96.44,72.76
1824,5,115.82,71.0
1825,5,102.14,62.16
1826,5,107.69,65.58
1827,5,85.75,59.88
1828,5,94.04,67.48
1829,5,90.05,55.65
1830,5,104.18,67.88
1831,5,94.02,70.58
1832,5,109.4,69.93
1833,5,95.01,72.35
1834,5,85.99,63.38
1835,5,108.29,66.15
1836,5,103.22,71.29
1837,5,97.9,85.27
1838,5,86.73,62.65
1839,5,88.72,62.37
1840,5,106.9,64.82
1841,5,87.03,61.29
1842,5,107.43,76.25
1843,5,113.79,73.67
1844,5,93.78,68.11
1845,5,86.71,65.16
1846,5,111.59,67.05
1847,5,100.6,66.6
1848,5,85.85,69.49
1849,5,85.5,59.55
1850,5,97.8,61.68
1851,5,104.2,58.11
1852,5,87.38,64.21
1853,5,103.52,64.41
1854,5,93.27,71.07
1855,5,104.96,88.99
1856,5,97.29,69.62
1857,5,110.87,71.58
1858,5,86.1,65.61
1859,5,110.55,59.5
1860,5,87.05,56.62
1861,5,96.26,73.43
1862,5,88.13,64.39
1863,5,115.15,71.04
1864,5,93.05,60.47
1865,5,107.55,54.64
1866,5,101.13,63.35
1867,5,101.32,72.92
1868,5,99.76,59.08
1869,5,86.71,79.4
1870,5,103.92,74.58
1871,5,107.1,73.27
1872,5,101.68,74.11
1873,5,93.51,65.88
1874,5,85.93,63.55
1875,5,107.02,68.56
1876,5,93.96,72.81
1877,5,113.56,69.2
1878,5,97.91,71.88
1879,5,95.86,59.9
1880,5,100.52,65.78
1881,5,91.4,70.18
1882,5,98.75,63.21
1883,5,104.57,70.51
1884,5,89.2,61.16
1885,5,105.3,62.26
1886,5,86.96,67.63
1887,5,102.47,74.59
1888,5,109.02,61.66
1889,5,95.65,60.93
1890,5,101.37,61.18
1891,5,99.79,76.99
1892,5,88.8,64.31
1893,5,90.71,65.76
1894,5,103.53,70.54
1895,5,92.02,64.69
1896,5,106.44,74.8
1897,5,105.06,61.93
1898,5,94.1,65.3
1899,5,107.74,64.27
1900,5,95.88,63.84
1901,5,93.27,54.06
1902,5,113.76,70.45
1903,5,85.15,66.15
1904,5,99.21,67.18
1905,5,104.64,67.98
1906,5,97.54,69.67
1907,5,99.4,70.35
1908,5,88.42,57.51
1909,5,105.14,71.13
1910,5,93.36,63.96
1911,5,94.97,66.24
1912,5,96.25,67.24
1913,5,88.95,63.87
1914,5,109.18,63.65
1915,5,89.28,60.86
1916,5,104.58,68.69
1917,5,87.81,72.43
1918,5,107.8,77.27
1919,5,92.84,76.43
1920,5,90.5,66.73
1921,5,91.72,67.12
1922,5,116.1,77.4
1923,5,97.84,52.3
1924,5,87.84,56.65
1925,5,85.67,60.76
1926,5,105.95,64.81
1927,5,105.62,70.27
1928,5,107.71,67.94
1929,5,102.65,66.85
1930,5,92.21,66.57
1931,5,89.66,64.62
1932,5,90.14,65.23
1933,5,91.91,66.9
1934,5,98.08,82.82
1935,5,105.89,65.74
1936,5,100.25,66.24
1937,5,89.49,63.94
1938,5,103.9,64.05
1939,5,99.07,61.28
1940,5,89.26,61.93
1941,5,89.72,71.79
1942,5,111.26,63.95
1943,5,87.46,59.95
1944,5,95.6,55.67
1945,5,100.26,66.01
1946,5,95.04,63.9
1947,5,92.17,74.42
1948,5,103.28,64.38
1949,5,93.1,68.79
1950,5,89.63,63.8
1951,5,97.75,78.57
1952,5,97.79,71.0
1953,5,110.78,61.78
1954,5,94.45,71.0
1955,5,100.53,68.47
1956,5,84.62,59.11
1957,5,106.93,82.58
1958,5,114.92,84.44
1959,5,108.44,75.24
1960,5,99.49,60.8
1961,5,110.28,62.27
1962,5,99.2,81.28
1963,5,97.85,69.08
1964,5,93.3,77.15
1965,5,93.31,69.02
1966,5,102.34,68.35
1967,5,109.09,66.65
1968,5,96.0,65.29
1969,5,88.98,61.02
1970,5,95.53,66.44
1971,5,97.37,68.77
1972,5,89.47,56.5
1973,5,89.22,62.75
1974,5,94.77,63.97
1975,5,99.59,63.88
1976,5,111.14,79.56
1977,5,86.58,58.93
1978,5,104.73,79.33
1979,5,107.58,76.38
1980,5,107.98,73.67
1981,5,99.13,64.48
1982,5,104.03,70.07
1983,5,94.45,70.29
1984,5,102.13,65.87
1985,5,108.88,59.17
1986,5,94.9,58.87
1987,5,86.26,53.05
1988,5,109.8,64.53
1989,5,107.99,80.45
1990,5,99.17,60.89
1991,5,103.8,69.75
1992,5,92.51,71.02
1993,5,95.85,67.59
1994,5,96.65,65.94
1995,5,91.21,69.39
1996,5,96.11,59.8
1997,5,114.56,88.92
1998,5,103.8,63.47
1999,5,103.16,80.27
2000,5,111.72,63.35
2001,5,93.78,70.45
2002,5,86.3,62.98
2003,5,111.55,66.02
2004,5,96.76,76.72
2005,5,91.04,67.92
2006,5,105.06,75.45
2007,5,111.19,69.58
2008,5,103.08,78.26
2009,5,87.45,68.33
2010,5,91.69,69.87
2011,5,111.08,69.24
2012,5,101.55,66.76
2013,5,96.81,66.18
2014,5,96.15,57.98
2015,5,91.79,65.54
2016,5,110.23,60.59
2017,5,101.92,66.58
2018,5,86.31,61.12
2019,5,107.45,59.52
2020,5,89.56,60.05
2021,5,102.6,71.87
2022,5,101.9,74.49
2023,5,93.95,63.58
2024,5,96.66,74.38
2025,5,103.89,81.31
2026,5,105.9,63.51
2027,5,94.28,65.28
2028,5,84.98,59.78
2029,5,113.31,67.4
2030,5,104.87,70.47
2031,5,97.75,65.69
2032,5,95.07,69.59
2033,5,103.62,69.38
2034,5,107.18,74.62
2035,5,115.12,72.59
2036,5,99.99,54.07
2037,5,90.19,71.76
2038,5,103.46,74.58
2039,5,107.76,56.9
2040,5,98.13,65.55
2041,5,103.34,69.21
2042,5,87.29,64.45
2043,5,88.09,71.55
2044,5,114.98,65.73
2045,5,102.01,65.25
2046,5,99.04,68.02
2047,5,95.13,65.27
2048,5,103.67,65.36
2049,5,85.22,61.49
2050,5,88.24,67.41
2051,5,102.12,57.43
2052,5,96.55,66.91
2053,5,110.27,66.44
2054,5,97.94,72.98
2055,5,99.66,74.78
2056,5,109.42,73.62
2057,5,93.76,67.13
2058,5,101.87,68.09
2059,5,93.99,65.35
2060,5,90.18,67.69
2061,5,106.92,43.43
2062,5,98.27,69.82
2063,5,98.01,67.54
2064,5,96.44,66.9
2065,5,110.56,66.51
2066,5,92.56,63.86
2067,5,86.27,63.72
2068,5,97.18,65.04
2069,5,105.11,84.86
2070,5,97.59,62.2
2071,5,88.34,72.86
2072,5,103.67,71.42
2073,5,109.56,67.03
2074,5,99.77,49.34
2075,5,102.43,73.33
2076,5,98.38,57.0
2077,5,102.22,62.77
2078,5,88.4,63.18
2079,5,91.72,74.32
2080,5,108.12,67.58
2081,5,87.86,64.43
2082,5,101.94,74.15
2083,5,102.12,59.37
2084,5,97.87,66.78
2085,5,89.27,64.23
2086,5,105.65,61.39
2087,5,98.07,62.55
2088,5,101.45,62.3
2089,5,92.72,64.5
2090,5,96.02,73.3
2091,5,99.78,76.38
2092,5,111.52,69.96
2093,5,99.25,76.61
2094,5,110.91,68.85
2095,5,95.44,72.28
2096,5,94.8,76.54
2097,5,106.45,70.94
2098,5,101.96,68.19
2099,5,91.33,63.11
2100,5,85.82,63.24
2101,5,105.56,79.05
2102,5,96.46,61.34
2103,5,98.15,66.91
2104,5,87.42,64.52
2105,5,97.38,74.1
2106,5,90.88,62.19
2107,5,103.11,60.23
2108,5,92.01,69.79
2109,5,96.02,64.33
2110,5,111.63,67.73
2111,5,102.09,72.68
2112,5,112.27,79.6
2113,5,98.7,73.75
2114,5,105.33,64.65
2115,5,96.9,56.89
2116,5,106.62,61.27
2117,5,91.21,61.08
2118,5,98.06,76.52
2119,5,103.98,72.47
2120,5,106.45,67.13
2121,5,107.39,55.66
2122,5,95.8,73.23
2123,5,105.95,72.1
2124,5,90.04,62.75
2125,5,108.16,76.63
2126,5,89.51,66.97
2127,5,103.94,81.52
2128,5,101.62,66.93
2129,5,114.16,74.74
2130,5,97.32,59.8
2131,5,86.02,67.32
2132,5,94.72,74.52
2133,5,107.55,67.22
2134,5,97.28,67.47
2135,5,96.15,62.2
2136,5,96.15,58.1
2137,5,95.16,68.59
2138,5,87.54,76.2
2139,5,99.32,74.5
2140,5,101.85,72.69
2141,5,97.67,74.4
2142,5,112.05,74.62
2143,5,107.19,85.68
2144,5,107.35,69.56
2145,5,94.22,58.29
2146,5,110.06,71.87
2147,5,111.55,68.85
2148,5,93.6,69.84
2149,5,110.14,72.28
2150,5,102.59,76.33
2151,5,104.27,68.6
2152,5,98.33,69.21
2153,5,87.12,69.54
2154,5,108.69,68.74
2155,5,95.7,69.07
2156,5,97.68,70.36
2157,5,107.82,74.14
2158,5,91.62,62.93
2159,5,93.12,61.05
2160,5,88.82,69.34
2161,5,98.23,73.82
2162,5,100.65,62.61
2163,5,97.18,77.63
2164,5,90.0,64.42
2165,5,109.23,65.55
2166,5,109.93,64.2
2167,5,92.47,60.92
2168,5,86.66,60.87
2169,5,90.95,61.41
2170,5,92.63,67.58
2171,5,85.43,69.74
2172,5,100.82,76.26
2173,5,105.99,69.69
2174,5,108.42,70.45
2175,5,104.53,67.09
2176,5,105.44,67.65
2177,5,91.8,70.4
2178,5,109.65,67.11
2179,5,104.15,70.29
2180,5,84.68,64.62
2181,5,105.69,65.99
2182,5,113.05,71.58
2183,5,110.73,67.99
2184,5,99.31,61.86
2185,5,101.17,78.03
